subject_id,location,strategy,fit_type,error,bic,r2,pcommon,sigma_v,sigma_a,sigma_p,mu_p,group
LV001,raw,Averaging,mll,733.7489838846041,1474.202382124172,0.6456984073399676,1.0,0.0557299246127749,0.1,4000,1.5,Low Vision
LV002,raw,Averaging,mll,760.6485999325158,1528.0016142199956,0.7593004394315258,1.0,0.1989491456700446,0.1,4000,1.5,Low Vision
LV003,raw,Averaging,mll,272.33112031382444,551.366654982613,0.9611002374587274,1.0,0.1394098741048106,0.1,4000,1.5,Low Vision
LV005,raw,Averaging,mll,412.975004056804,832.6544224685721,0.9107442254194648,1.0,0.1195715664813931,0.1,4000,1.5,Low Vision
LV007,raw,Averaging,mll,223.228555758771,453.1615258725061,0.8883927636678405,1.0,0.0604501094881553,0.1,4000,1.5,Low Vision
LV008,raw,Averaging,mll,795.0954485268442,1596.8953114086523,0.564042276641087,1.0,0.0557299246127749,0.1,4000,1.5,Low Vision
LV009,raw,Averaging,mll,465.0924098260497,936.8892340070636,0.7387564030062463,1.0,0.0557299246127749,0.1,4000,1.5,Low Vision
LV011,raw,Averaging,mll,1185.3891960673216,2377.482806489608,0.5258793590446059,1.0,0.1172721097859599,0.1,4000,1.5,Low Vision
LV012,raw,Averaging,mll,828.4374203943876,1663.5792551437391,0.6417098027601038,1.0,0.1313430004727198,0.1,4000,1.5,Low Vision
LV013,raw,Averaging,mll,975.2853684192368,1957.2751511934373,0.49011153138033,1.0,0.0557299246127749,0.1,4000,1.5,Low Vision
LV015,raw,Averaging,mll,240.54801743228413,487.8004492195324,0.8016266345485755,1.0,0.0557299246127749,0.1,4000,1.5,Low Vision
LV016,raw,Averaging,mll,917.6312565953588,1841.9669275456813,0.4850686304222055,1.0,0.0557299246127749,0.1,4000,1.5,Low Vision
LV017,raw,Averaging,mll,145.2812836219257,297.2669815988155,0.8122000072504928,1.0,0.0557299246127749,0.1,4000,1.5,Low Vision
LV018,raw,Averaging,mll,78.58990990354854,163.8842341620612,0.98997436057177,1.0,0.1207520534147959,0.1,4000,1.5,Low Vision
LV019,raw,Averaging,mll,102.90817096604944,212.52075628706305,0.9970096279640418,1.0,0.1411566366964673,0.1,4000,1.5,Low Vision
LV020,raw,Averaging,mll,350.71856431852825,708.1415429920206,0.9657391563105814,1.0,0.1744953519378394,0.1,4000,1.5,Low Vision
