sid,group,eye,glasses,n_flash,n_beep,response,accuracy,rt,location,deg,visibility
SV216,Sighted Control,L,with,0.0,0.0,0,1,0.7549737999943318,20,10,Visible
SV216,Sighted Control,L,with,0.0,0.0,0,1,0.9884419000009075,21,15,Visible
SV216,Sighted Control,L,with,0.0,0.0,0,1,2.1710611000016797,24,15,Visible
SV216,Sighted Control,L,with,0.0,0.0,0,1,1.0889551999862306,4,5,Visible
SV216,Sighted Control,L,with,0.0,0.0,0,1,1.471975399996154,22,5,Visible
SV216,Sighted Control,L,with,0.0,0.0,0,1,1.5895572000008542,2,10,Visible
SV216,Sighted Control,L,with,0.0,0.0,0,1,0.9049196999985725,8,10,Visible
SV216,Sighted Control,L,with,0.0,0.0,0,1,1.1556049999926472,9,15,Visible
SV216,Sighted Control,L,with,0.0,0.0,0,1,0.8889584999997169,11,10,Visible
SV216,Sighted Control,L,with,0.0,0.0,0,1,0.8409393999900203,1,5,Visible
SV216,Sighted Control,L,with,0.0,0.0,0,1,0.6894870000105584,15,15,Visible
SV216,Sighted Control,L,with,0.0,0.0,0,1,0.6383067999995546,12,15,Visible
SV216,Sighted Control,L,with,0.0,0.0,0,1,1.0241564000025392,17,10,Visible
SV216,Sighted Control,L,with,0.0,0.0,0,1,2.5393648999888683,16,5,Visible
SV216,Sighted Control,L,with,0.0,0.0,0,1,1.2067800999939209,13,5,Visible
SV216,Sighted Control,L,with,0.0,0.0,0,1,0.6889564000011887,23,10,Visible
SV216,Sighted Control,L,with,0.0,0.0,0,1,0.9891714000114007,3,15,Visible
SV216,Sighted Control,L,with,0.0,0.0,0,1,1.0402150000008987,6,15,Visible
SV216,Sighted Control,L,with,0.0,0.0,0,1,0.704563400009647,5,10,Visible
SV216,Sighted Control,L,with,0.0,0.0,0,1,0.9235993000038434,7,5,Visible
SV216,Sighted Control,L,with,0.0,0.0,0,1,0.563409899987164,10,5,Visible
SV216,Sighted Control,L,with,0.0,0.0,0,1,0.5888411000050837,19,5,Visible
SV216,Sighted Control,L,with,0.0,0.0,0,1,0.7889908000070136,18,15,Visible
SV216,Sighted Control,L,with,0.0,0.0,0,1,1.2904817999951774,14,10,Visible
SV216,Sighted Control,R,with,0.0,0.0,0,1,0.9222659999941243,4,5,Visible
SV216,Sighted Control,R,with,0.0,0.0,0,1,1.038403600003221,13,5,Visible
SV216,Sighted Control,R,with,0.0,0.0,0,1,0.9054889999970328,5,10,Visible
SV216,Sighted Control,R,with,0.0,0.0,0,1,0.804919999995036,12,15,Visible
SV216,Sighted Control,R,with,0.0,0.0,0,1,0.7055283000081545,21,15,Visible
SV216,Sighted Control,R,with,0.0,0.0,0,1,0.6894259999971837,1,5,Visible
SV216,Sighted Control,R,with,0.0,0.0,0,1,1.0055381999991369,14,10,Visible
SV216,Sighted Control,R,with,0.0,0.0,0,1,0.6400044999900274,19,5,Visible
SV216,Sighted Control,R,with,0.0,0.0,0,1,0.9728830999956699,8,10,Visible
SV216,Sighted Control,R,with,0.0,0.0,0,1,1.6065073000063421,7,5,Visible
SV216,Sighted Control,R,with,0.0,0.0,0,1,0.789267900006962,18,15,Visible
SV216,Sighted Control,R,with,0.0,0.0,0,1,0.8890829000010854,15,15,Visible
SV216,Sighted Control,R,with,0.0,0.0,0,1,0.7056813000090187,16,5,Visible
SV216,Sighted Control,R,with,0.0,0.0,0,1,0.5690515000023879,22,5,Visible
SV216,Sighted Control,R,with,0.0,0.0,0,1,0.6886378999915905,24,15,Visible
SV216,Sighted Control,R,with,0.0,0.0,0,1,0.6402965000015683,2,10,Visible
SV216,Sighted Control,R,with,0.0,0.0,0,1,0.8891254000045592,10,5,Visible
SV216,Sighted Control,R,with,0.0,0.0,0,1,0.888521299988497,6,15,Visible
SV216,Sighted Control,R,with,0.0,0.0,0,1,0.9561856999935117,3,15,Visible
SV216,Sighted Control,R,with,0.0,0.0,0,1,0.5718527999997605,9,15,Visible
SV216,Sighted Control,R,with,0.0,0.0,0,1,0.723835799988592,23,10,Visible
SV216,Sighted Control,R,with,0.0,0.0,0,1,0.9566267000045627,17,10,Visible
SV216,Sighted Control,R,with,0.0,0.0,0,1,0.6058096000051592,11,10,Visible
SV216,Sighted Control,R,with,0.0,0.0,0,1,0.9711142000014661,20,10,Visible
SV216,Sighted Control,L,with,1.0,0.0,1,1,2.3241761999961454,1,5,Visible
SV216,Sighted Control,L,with,1.0,0.0,1,1,0.6880157999985386,14,10,Visible
SV216,Sighted Control,L,with,1.0,0.0,1,1,0.5731223999900976,7,5,Visible
SV216,Sighted Control,L,with,1.0,0.0,1,1,0.5604562000080477,14,10,Visible
SV216,Sighted Control,L,with,1.0,0.0,1,1,0.5620141999970656,11,10,Visible
SV216,Sighted Control,L,with,1.0,0.0,1,1,0.5541356000030646,16,5,Visible
SV216,Sighted Control,L,with,1.0,0.0,1,1,3.0724033000005875,3,15,Visible
SV216,Sighted Control,L,with,1.0,0.0,1,1,0.5618933000077959,20,10,Visible
SV216,Sighted Control,L,with,1.0,0.0,1,1,0.6728000000002794,18,15,Visible
SV216,Sighted Control,L,with,1.0,0.0,1,1,0.5564187999989372,2,10,Visible
SV216,Sighted Control,L,with,1.0,0.0,1,1,0.63955549999082,14,10,Visible
SV216,Sighted Control,L,with,1.0,0.0,1,1,1.538855799997691,13,5,Visible
SV216,Sighted Control,L,with,1.0,0.0,1,1,1.63920030000736,21,15,Visible
SV216,Sighted Control,L,with,1.0,0.0,1,1,0.7387483000056818,20,10,Visible
SV216,Sighted Control,L,with,1.0,0.0,1,1,0.5660405999951763,3,15,Visible
SV216,Sighted Control,L,with,1.0,0.0,1,1,0.5699586999980966,13,5,Visible
SV216,Sighted Control,L,with,1.0,0.0,1,1,0.5615964999888092,10,5,Visible
SV216,Sighted Control,L,with,1.0,0.0,1,1,0.8399973000050522,17,10,Visible
SV216,Sighted Control,L,with,1.0,0.0,1,1,0.8568760000052862,24,15,Visible
SV216,Sighted Control,L,with,1.0,0.0,1,1,0.5691673999972409,21,15,Visible
SV216,Sighted Control,L,with,1.0,0.0,1,1,0.9225737000087975,5,10,Visible
SV216,Sighted Control,L,with,1.0,0.0,1,1,0.5905332999973325,12,15,Visible
SV216,Sighted Control,L,with,1.0,0.0,1,1,0.7219074999884469,9,15,Visible
SV216,Sighted Control,L,with,1.0,0.0,1,1,0.5630146000039531,23,10,Visible
SV216,Sighted Control,L,with,1.0,0.0,1,1,0.5634584999934305,17,10,Visible
SV216,Sighted Control,L,with,1.0,0.0,1,1,0.5625546000082977,11,10,Visible
SV216,Sighted Control,L,with,1.0,0.0,1,1,0.8896078999969177,8,10,Visible
SV216,Sighted Control,L,with,1.0,0.0,1,1,0.6392593999917153,11,10,Visible
SV216,Sighted Control,L,with,1.0,0.0,1,1,0.5534235999948578,6,15,Visible
SV216,Sighted Control,L,with,1.0,0.0,1,1,0.5563960999861592,21,15,Visible
SV216,Sighted Control,L,with,1.0,0.0,1,1,0.5631048000068404,9,15,Visible
SV216,Sighted Control,L,with,1.0,0.0,1,1,0.5580202000128338,7,5,Visible
SV216,Sighted Control,L,with,1.0,0.0,1,1,0.5579505000059726,3,15,Visible
SV216,Sighted Control,L,with,1.0,0.0,1,1,0.5693238000094425,2,10,Visible
SV216,Sighted Control,L,with,1.0,0.0,1,1,1.8569744999986142,8,10,Visible
SV216,Sighted Control,L,with,1.0,0.0,1,1,1.105040900001768,19,5,Visible
SV216,Sighted Control,L,with,1.0,0.0,1,1,0.6723947999998927,1,5,Visible
SV216,Sighted Control,L,with,1.0,0.0,1,1,0.6394704999984242,2,10,Visible
SV216,Sighted Control,L,with,1.0,0.0,1,1,0.5658170000097016,22,5,Visible
SV216,Sighted Control,L,with,1.0,0.0,1,1,0.7220479000097839,18,15,Visible
SV216,Sighted Control,L,with,1.0,0.0,1,1,0.6555514000065159,17,10,Visible
SV216,Sighted Control,L,with,1.0,0.0,1,1,0.5656254000059562,24,15,Visible
SV216,Sighted Control,L,with,1.0,0.0,1,1,0.5641668000025675,4,5,Visible
SV216,Sighted Control,L,with,1.0,0.0,1,1,0.8708382000040729,18,15,Visible
SV216,Sighted Control,L,with,1.0,0.0,1,1,0.9054980999935651,11,10,Visible
SV216,Sighted Control,L,with,1.0,0.0,1,1,0.5887117000092985,4,5,Visible
SV216,Sighted Control,L,with,1.0,0.0,1,1,0.5585171999991871,24,15,Visible
SV216,Sighted Control,L,with,1.0,0.0,1,1,1.0886433999985456,15,15,Visible
SV216,Sighted Control,L,with,1.0,0.0,1,1,0.6741326999908779,22,5,Visible
SV216,Sighted Control,L,with,1.0,0.0,1,1,0.6380208999908064,19,5,Visible
SV216,Sighted Control,L,with,1.0,0.0,1,1,0.8889264999888837,6,15,Visible
SV216,Sighted Control,L,with,1.0,0.0,1,1,0.8906447000044864,9,15,Visible
SV216,Sighted Control,L,with,1.0,0.0,1,1,0.5683355999935884,17,10,Visible
SV216,Sighted Control,L,with,1.0,0.0,1,1,0.5641599000082351,1,5,Visible
SV216,Sighted Control,L,with,1.0,0.0,1,1,0.5548914999963017,23,10,Visible
SV216,Sighted Control,L,with,1.0,0.0,1,1,0.558201799998642,16,5,Visible
SV216,Sighted Control,L,with,1.0,0.0,1,1,0.564098799994099,2,10,Visible
SV216,Sighted Control,L,with,1.0,0.0,1,1,0.8892510000005132,7,5,Visible
SV216,Sighted Control,L,with,1.0,0.0,1,1,0.7887422000057995,12,15,Visible
SV216,Sighted Control,L,with,1.0,0.0,1,1,1.0052148999966448,13,5,Visible
SV216,Sighted Control,L,with,1.0,0.0,1,1,0.8052355999971041,20,10,Visible
SV216,Sighted Control,L,with,1.0,0.0,1,1,0.5604366000043228,15,15,Visible
SV216,Sighted Control,L,with,1.0,0.0,1,1,0.5639994000084698,18,15,Visible
SV216,Sighted Control,L,with,1.0,0.0,1,1,0.5636480999964988,7,5,Visible
SV216,Sighted Control,L,with,1.0,0.0,1,1,0.8062100999959512,1,5,Visible
SV216,Sighted Control,L,with,1.0,0.0,1,1,0.5874858000024687,21,15,Visible
SV216,Sighted Control,L,with,1.0,0.0,1,1,2.822065600004862,10,5,Visible
SV216,Sighted Control,L,with,1.0,0.0,1,1,0.559965699998429,3,15,Visible
SV216,Sighted Control,L,with,1.0,0.0,1,1,0.5722873999911826,3,15,Visible
SV216,Sighted Control,L,with,1.0,0.0,1,1,0.5693051999987802,16,5,Visible
SV216,Sighted Control,L,with,1.0,0.0,1,1,0.5639140999992378,24,15,Visible
SV216,Sighted Control,L,with,1.0,0.0,1,1,0.5637461000005715,6,15,Visible
