sid,group,eye,glasses,n_flash,n_beep,response,accuracy,rt,location,deg,visibility
SV205,Sighted Control,L,with,0.0,0.0,0,1,2.890737900015665,9,15,Visible
SV205,Sighted Control,L,with,0.0,0.0,0,1,0.7549302000261378,19,5,Visible
SV205,Sighted Control,L,with,0.0,0.0,0,1,0.6722443000180647,11,10,Visible
SV205,Sighted Control,L,with,0.0,0.0,0,1,0.8915352000040002,7,5,Visible
SV205,Sighted Control,L,with,0.0,0.0,0,1,0.7226285999931861,24,15,Visible
SV205,Sighted Control,L,with,0.0,0.0,0,1,0.7229259999876376,21,15,Visible
SV205,Sighted Control,L,with,0.0,0.0,0,1,1.072033599979477,10,5,Visible
SV205,Sighted Control,L,with,0.0,0.0,1,0,0.9225753999780864,22,5,Visible
SV205,Sighted Control,L,with,0.0,0.0,0,1,0.8732619999791496,4,5,Visible
SV205,Sighted Control,L,with,0.0,0.0,0,1,0.9903990000020713,5,10,Visible
SV205,Sighted Control,L,with,0.0,0.0,0,1,0.989096100005554,2,10,Visible
SV205,Sighted Control,L,with,0.0,0.0,0,1,0.8558361000032164,12,15,Visible
SV205,Sighted Control,L,with,0.0,0.0,0,1,0.7890289000060875,20,10,Visible
SV205,Sighted Control,L,with,0.0,0.0,0,1,0.8388072999950964,15,15,Visible
SV205,Sighted Control,L,with,0.0,0.0,0,1,0.8725279999780469,17,10,Visible
SV205,Sighted Control,L,with,0.0,0.0,0,1,0.8725140000169631,18,15,Visible
SV205,Sighted Control,L,with,0.0,0.0,0,1,0.8882569000124931,13,5,Visible
SV205,Sighted Control,L,with,0.0,0.0,1,0,3.3556123999878764,6,15,Visible
SV205,Sighted Control,L,with,0.0,0.0,0,1,0.8708589000161737,16,5,Visible
SV205,Sighted Control,L,with,0.0,0.0,0,1,0.889600700000301,3,15,Visible
SV205,Sighted Control,L,with,0.0,0.0,0,1,0.739166599989403,1,5,Visible
SV205,Sighted Control,L,with,0.0,0.0,0,1,0.7890046999964397,14,10,Visible
SV205,Sighted Control,L,with,0.0,0.0,0,1,0.8716272999881767,8,10,Visible
SV205,Sighted Control,L,with,0.0,0.0,0,1,0.8242959999770392,23,10,Visible
SV205,Sighted Control,R,with,0.0,0.0,0,1,1.0220990999951027,4,5,Visible
SV205,Sighted Control,R,with,0.0,0.0,0,1,2.372469199995976,8,10,Visible
SV205,Sighted Control,R,with,0.0,0.0,0,1,1.7556118999782484,6,15,Visible
SV205,Sighted Control,R,with,0.0,0.0,0,1,1.00495360000059,23,10,Visible
SV205,Sighted Control,R,with,0.0,0.0,0,1,1.1725915999850258,11,10,Visible
SV205,Sighted Control,R,with,0.0,0.0,0,1,1.2724935000005644,16,5,Visible
SV205,Sighted Control,R,with,0.0,0.0,0,1,1.422678500006441,15,15,Visible
SV205,Sighted Control,R,with,0.0,0.0,0,1,1.0732464999891818,5,10,Visible
SV205,Sighted Control,R,with,0.0,0.0,0,1,1.0727373999834526,17,10,Visible
