sid,group,eye,glasses,n_flash,n_beep,response,accuracy,rt,location,deg,visibility
SV215,Sighted Control,L,with,0.0,0.0,1,0,0.8422235000034561,16,5,Visible
SV215,Sighted Control,L,with,0.0,0.0,0,1,1.5230130999989342,7,5,Visible
SV215,Sighted Control,L,with,0.0,0.0,0,1,1.654478199998266,6,15,Visible
SV215,Sighted Control,L,with,0.0,0.0,0,1,8.523546699987492,18,15,Visible
SV215,Sighted Control,L,with,0.0,0.0,0,1,1.2894106000021566,23,10,Visible
SV215,Sighted Control,L,with,0.0,0.0,0,1,1.9394201000104658,20,10,Visible
SV215,Sighted Control,L,with,0.0,0.0,0,1,1.455993399998988,24,15,Visible
SV215,Sighted Control,L,with,0.0,0.0,0,1,1.873101899996982,8,10,Visible
SV215,Sighted Control,L,with,0.0,0.0,0,1,0.8545095000008587,21,15,Visible
SV215,Sighted Control,L,with,0.0,0.0,0,1,1.4395070000027772,13,5,Visible
SV215,Sighted Control,L,with,0.0,0.0,0,1,0.889002799987793,19,5,Visible
SV215,Sighted Control,L,with,0.0,0.0,0,1,0.955809599996428,10,5,Visible
SV215,Sighted Control,L,with,0.0,0.0,0,1,1.455540100010694,4,5,Visible
SV215,Sighted Control,L,with,0.0,0.0,0,1,0.8389590000006137,12,15,Invisible
SV215,Sighted Control,L,with,0.0,0.0,0,1,1.0561731000052532,14,10,Visible
SV215,Sighted Control,L,with,0.0,0.0,0,1,0.5892888999951538,9,15,Visible
SV215,Sighted Control,L,with,0.0,0.0,0,1,1.4549358999938704,22,5,Visible
SV215,Sighted Control,L,with,0.0,0.0,0,1,2.6889732999989064,15,15,Visible
SV215,Sighted Control,L,with,0.0,0.0,0,1,1.3888449000078253,1,5,Visible
SV215,Sighted Control,L,with,0.0,0.0,0,1,0.9561104000022169,17,10,Visible
SV215,Sighted Control,L,with,0.0,0.0,0,1,1.1394669000001159,11,10,Visible
SV215,Sighted Control,L,with,0.0,0.0,0,1,3.6884949000086635,3,15,Visible
SV215,Sighted Control,L,with,0.0,0.0,0,1,1.8042049999930896,5,10,Visible
SV215,Sighted Control,L,with,0.0,0.0,0,1,1.5567062999907648,2,10,Visible
SV215,Sighted Control,R,with,0.0,0.0,0,1,0.9059239000052912,5,10,Visible
SV215,Sighted Control,R,with,0.0,0.0,1,0,1.6895108000026084,8,10,Visible
SV215,Sighted Control,R,with,0.0,0.0,0,1,1.2227473000093596,21,15,Visible
SV215,Sighted Control,R,with,0.0,0.0,0,1,1.8051132000109646,11,10,Visible
SV215,Sighted Control,R,with,0.0,0.0,0,1,1.9082256999972742,10,5,Visible
SV215,Sighted Control,R,with,0.0,0.0,0,1,0.8725496999977622,19,5,Visible
SV215,Sighted Control,R,with,0.0,0.0,0,1,0.8391642999922624,20,10,Visible
SV215,Sighted Control,R,with,0.0,0.0,0,1,1.222248899997794,24,15,Visible
SV215,Sighted Control,R,with,0.0,0.0,0,1,4.689418599999044,13,5,Visible
SV215,Sighted Control,R,with,0.0,0.0,0,1,1.4747936000057962,22,5,Visible
SV215,Sighted Control,R,with,0.0,0.0,0,1,1.2069268000050215,14,10,Visible
SV215,Sighted Control,R,with,0.0,0.0,0,1,0.8726121000072453,17,10,Visible
SV215,Sighted Control,R,with,0.0,0.0,0,1,1.2721806000045035,15,15,Visible
SV215,Sighted Control,R,with,0.0,0.0,0,1,0.889025100012077,16,5,Visible
SV215,Sighted Control,R,with,0.0,0.0,0,1,1.7554538999975193,7,5,Visible
SV215,Sighted Control,R,with,0.0,0.0,0,1,2.324795799999265,2,10,Visible
SV215,Sighted Control,R,with,0.0,0.0,0,1,1.8073892000102205,3,15,Visible
SV215,Sighted Control,R,with,0.0,0.0,0,1,1.9226712000090629,12,15,Visible
SV215,Sighted Control,R,with,0.0,0.0,0,1,0.8892326000059256,18,15,Visible
SV215,Sighted Control,R,with,0.0,0.0,0,1,6.137901199996122,9,15,Visible
SV215,Sighted Control,R,with,0.0,0.0,0,1,1.8891623999952571,23,10,Visible
SV215,Sighted Control,R,with,0.0,0.0,0,1,2.639206899999408,4,5,Visible
SV215,Sighted Control,R,with,0.0,0.0,0,1,1.6226836999994703,6,15,Visible
SV215,Sighted Control,R,with,0.0,0.0,0,1,1.6056059999973513,1,5,Visible
SV215,Sighted Control,L,with,1.0,0.0,1,1,0.5645815999887418,14,10,Visible
SV215,Sighted Control,L,with,1.0,0.0,1,1,2.254614599994966,21,15,Visible
SV215,Sighted Control,L,with,1.0,0.0,1,1,2.0702215999917826,14,10,Visible
SV215,Sighted Control,L,with,1.0,0.0,1,1,0.5605656999978237,5,10,Visible
SV215,Sighted Control,L,with,1.0,0.0,0,0,2.6220860999892466,10,5,Visible
SV215,Sighted Control,L,with,1.0,0.0,1,1,2.288392799993744,20,10,Visible
SV215,Sighted Control,L,with,1.0,0.0,1,1,2.6721032000059495,16,5,Visible
SV215,Sighted Control,L,with,1.0,0.0,1,1,0.6732469999988098,9,15,Visible
SV215,Sighted Control,L,with,1.0,0.0,0,0,3.324352399999043,4,5,Visible
SV215,Sighted Control,L,with,1.0,0.0,1,1,0.7727976000023773,2,10,Visible
SV215,Sighted Control,L,with,1.0,0.0,1,1,2.0556534999923315,7,5,Visible
SV215,Sighted Control,L,with,1.0,0.0,1,1,0.8558138999942457,7,5,Visible
SV215,Sighted Control,L,with,1.0,0.0,0,0,1.7723719000059646,12,15,Invisible
SV215,Sighted Control,L,with,1.0,0.0,1,1,0.8881213999993633,13,5,Visible
SV215,Sighted Control,L,with,1.0,0.0,1,1,0.8737361999956192,13,5,Visible
SV215,Sighted Control,L,with,1.0,0.0,1,1,0.7722581000125501,2,10,Visible
SV215,Sighted Control,L,with,1.0,0.0,0,0,2.1725406000041403,22,5,Visible
SV215,Sighted Control,L,with,1.0,0.0,1,1,1.0054898999951547,18,15,Visible
SV215,Sighted Control,L,with,1.0,0.0,1,1,2.5559596000093734,11,10,Visible
SV215,Sighted Control,L,with,1.0,0.0,1,1,0.9060970000136876,20,10,Visible
SV215,Sighted Control,L,with,1.0,0.0,1,1,2.4569956000050297,18,15,Visible
SV215,Sighted Control,L,with,1.0,0.0,0,0,1.8730451000010362,12,15,Invisible
SV215,Sighted Control,L,with,1.0,0.0,1,1,0.8062034000031417,3,15,Visible
SV215,Sighted Control,L,with,1.0,0.0,1,1,0.7058920000126818,24,15,Visible
SV215,Sighted Control,L,with,1.0,0.0,1,1,2.821201500002644,1,5,Visible
SV215,Sighted Control,L,with,1.0,0.0,1,1,0.9060465999937151,2,10,Visible
SV215,Sighted Control,L,with,1.0,0.0,1,1,1.9897617999959039,9,15,Visible
SV215,Sighted Control,L,with,1.0,0.0,1,1,0.7725324999919394,17,10,Visible
SV215,Sighted Control,L,with,1.0,0.0,1,1,0.6052718999999342,7,5,Visible
SV215,Sighted Control,L,with,1.0,0.0,1,1,0.6221455999911996,1,5,Visible
SV215,Sighted Control,L,with,1.0,0.0,0,0,3.1224741999903927,10,5,Visible
SV215,Sighted Control,L,with,1.0,0.0,1,1,1.0394100999983493,8,10,Visible
SV215,Sighted Control,L,with,1.0,0.0,1,1,0.8064226999995299,17,10,Visible
SV215,Sighted Control,L,with,1.0,0.0,1,1,0.5722891000041272,8,10,Visible
SV215,Sighted Control,L,with,1.0,0.0,1,1,2.0229717000038363,6,15,Visible
SV215,Sighted Control,L,with,1.0,0.0,0,0,1.0060620000003837,12,15,Invisible
SV215,Sighted Control,L,with,1.0,0.0,1,1,0.7384874999988824,4,5,Visible
SV215,Sighted Control,L,with,1.0,0.0,1,1,0.564870999995037,16,5,Visible
SV215,Sighted Control,L,with,1.0,0.0,1,1,0.7887860000046203,20,10,Visible
SV215,Sighted Control,L,with,1.0,0.0,1,1,0.6062352000008104,15,15,Visible
SV215,Sighted Control,L,with,1.0,0.0,0,0,4.689375299989479,15,15,Visible
SV215,Sighted Control,L,with,1.0,0.0,1,1,0.8393302000040421,11,10,Visible
SV215,Sighted Control,L,with,1.0,0.0,1,1,0.5887061999965226,24,15,Visible
SV215,Sighted Control,L,with,1.0,0.0,1,1,0.8219690000114497,23,10,Visible
SV215,Sighted Control,L,with,1.0,0.0,0,0,2.122444099994027,4,5,Visible
SV215,Sighted Control,L,with,1.0,0.0,1,1,0.8733012000011513,17,10,Visible
SV215,Sighted Control,L,with,1.0,0.0,0,0,2.62217299999611,19,5,Visible
SV215,Sighted Control,L,with,1.0,0.0,1,1,0.822113400005037,21,15,Visible
SV215,Sighted Control,L,with,1.0,0.0,1,1,0.5659715999936452,11,10,Visible
SV215,Sighted Control,L,with,1.0,0.0,1,1,0.773792299994966,14,10,Visible
SV215,Sighted Control,L,with,1.0,0.0,1,1,1.888155699998606,6,15,Visible
SV215,Sighted Control,L,with,1.0,0.0,1,1,0.7557728999963729,13,5,Visible
SV215,Sighted Control,L,with,1.0,0.0,1,1,0.7067056000087177,24,15,Visible
SV215,Sighted Control,L,with,1.0,0.0,1,1,0.5624183000036282,22,5,Visible
SV215,Sighted Control,L,with,1.0,0.0,1,1,0.6055125999992015,19,5,Visible
SV215,Sighted Control,L,with,1.0,0.0,1,1,0.7566763000068022,5,10,Visible
SV215,Sighted Control,L,with,1.0,0.0,1,1,2.022365800003172,22,5,Visible
SV215,Sighted Control,L,with,1.0,0.0,1,1,0.9395919000089634,7,5,Visible
SV215,Sighted Control,L,with,1.0,0.0,1,1,0.6561790999985533,5,10,Visible
SV215,Sighted Control,L,with,1.0,0.0,1,1,0.6558553999930155,15,15,Visible
SV215,Sighted Control,L,with,1.0,0.0,1,1,0.8565929000033066,14,10,Visible
SV215,Sighted Control,L,with,1.0,0.0,1,1,0.6726179999968736,5,10,Visible
SV215,Sighted Control,L,with,1.0,0.0,1,1,0.6388732999912463,24,15,Visible
SV215,Sighted Control,L,with,1.0,0.0,1,1,0.78915440000128,22,5,Visible
SV215,Sighted Control,L,with,1.0,0.0,1,1,0.8235989999957383,13,5,Visible
SV215,Sighted Control,L,with,1.0,0.0,1,1,0.7389224000071408,3,15,Visible
SV215,Sighted Control,L,with,1.0,0.0,1,1,0.6882897000032244,10,5,Visible
SV215,Sighted Control,L,with,1.0,0.0,1,1,0.8045642000070075,10,5,Visible
SV215,Sighted Control,L,with,1.0,0.0,1,1,0.8226113999990048,17,10,Visible
SV215,Sighted Control,L,with,1.0,0.0,1,1,0.788849400007166,20,10,Visible
SV215,Sighted Control,L,with,1.0,0.0,0,0,3.9889095000107773,2,10,Visible
SV215,Sighted Control,L,with,1.0,0.0,1,1,1.0894445000012638,1,5,Visible
SV215,Sighted Control,L,with,1.0,0.0,1,1,0.7225141999952029,9,15,Visible
SV215,Sighted Control,L,with,1.0,0.0,1,1,0.5603909000055864,16,5,Visible
SV215,Sighted Control,L,with,1.0,0.0,0,0,0.8894652000017231,12,15,Invisible
SV215,Sighted Control,L,with,1.0,0.0,0,0,0.8558986999996705,12,15,Invisible
SV215,Sighted Control,L,with,1.0,0.0,1,1,0.7062828999914927,23,10,Visible
SV215,Sighted Control,L,with,1.0,0.0,1,1,0.7891038999950979,3,15,Visible
SV215,Sighted Control,L,with,1.0,0.0,0,0,3.1056301000062376,24,15,Visible
SV215,Sighted Control,L,with,1.0,0.0,1,1,0.8054172999982256,8,10,Visible
SV215,Sighted Control,L,with,1.0,0.0,1,1,0.5713909000041895,15,15,Visible
SV215,Sighted Control,L,with,1.0,0.0,1,1,0.7906746999942698,3,15,Visible
SV215,Sighted Control,L,with,1.0,0.0,1,1,0.7391858000046341,5,10,Visible
SV215,Sighted Control,L,with,1.0,0.0,0,0,3.6060282999969786,19,5,Visible
SV215,Sighted Control,L,with,1.0,0.0,1,1,0.6718174000125146,1,5,Visible
SV215,Sighted Control,L,with,1.0,0.0,1,1,2.9062354999914533,21,15,Visible
SV215,Sighted Control,L,with,1.0,0.0,1,1,0.8888939000025857,7,5,Visible
SV215,Sighted Control,L,with,1.0,0.0,1,1,0.6891718999977456,17,10,Visible
SV215,Sighted Control,L,with,1.0,0.0,1,1,2.923024499992607,21,15,Visible
SV215,Sighted Control,L,with,1.0,0.0,1,1,1.2891659999877447,18,15,Visible
SV215,Sighted Control,L,with,1.0,0.0,1,1,0.8059460999938892,6,15,Visible
SV215,Sighted Control,L,with,1.0,0.0,1,1,0.9225118999893311,15,15,Visible
SV215,Sighted Control,L,with,1.0,0.0,1,1,0.8559816000051796,19,5,Visible
SV215,Sighted Control,L,with,1.0,0.0,1,1,0.6891501000063727,14,10,Visible
SV215,Sighted Control,L,with,1.0,0.0,1,1,0.565302300004987,19,5,Visible
SV215,Sighted Control,L,with,1.0,0.0,1,1,0.6393860000098357,4,5,Visible
SV215,Sighted Control,L,with,1.0,0.0,0,0,3.289762000000337,11,10,Visible
SV215,Sighted Control,L,with,1.0,0.0,1,1,0.5592451999982586,11,10,Visible
SV215,Sighted Control,L,with,1.0,0.0,1,1,0.6736424999980954,6,15,Visible
