sid,group,eye,glasses,n_flash,n_beep,response,accuracy,rt,location,deg,visibility
SV212,Sighted Control,L,with,0.0,0.0,0,1,0.8055379000143148,1,5,Visible
SV212,Sighted Control,L,with,0.0,0.0,0,1,0.8722787000006065,7,5,Visible
SV212,Sighted Control,L,with,0.0,0.0,0,1,0.8223451999947429,21,15,Visible
SV212,Sighted Control,L,with,0.0,0.0,0,1,0.806457299971953,6,15,Visible
SV212,Sighted Control,L,with,0.0,0.0,0,1,0.7726895000087097,11,10,Visible
SV212,Sighted Control,L,with,0.0,0.0,0,1,0.8225529000046663,10,5,Visible
SV212,Sighted Control,L,with,0.0,0.0,0,1,0.7561089000082575,19,5,Visible
SV212,Sighted Control,L,with,0.0,0.0,0,1,0.8229935000417754,3,15,Visible
SV212,Sighted Control,L,with,0.0,0.0,0,1,0.8719630999839865,23,10,Visible
SV212,Sighted Control,L,with,0.0,0.0,0,1,0.9899770000483841,16,5,Visible
SV212,Sighted Control,L,with,0.0,0.0,0,1,1.155912599992007,4,5,Visible
SV212,Sighted Control,L,with,0.0,0.0,0,1,0.7396010999800637,9,15,Visible
SV212,Sighted Control,L,with,0.0,0.0,0,1,0.9040705999941565,22,5,Visible
SV212,Sighted Control,L,with,0.0,0.0,0,1,0.8062331000110134,15,15,Visible
SV212,Sighted Control,L,with,0.0,0.0,0,1,0.7058576000272296,14,10,Visible
SV212,Sighted Control,L,with,0.0,0.0,0,1,0.8224107999703847,17,10,Visible
SV212,Sighted Control,L,with,0.0,0.0,0,1,0.8396204999880865,5,10,Visible
SV212,Sighted Control,L,with,0.0,0.0,0,1,0.8903222000226378,8,10,Visible
SV212,Sighted Control,L,with,0.0,0.0,0,1,1.7726762000238523,12,15,Visible
SV212,Sighted Control,L,with,0.0,0.0,0,1,0.8223530999966897,18,15,Visible
SV212,Sighted Control,L,with,0.0,0.0,0,1,1.0727624999708496,13,5,Visible
SV212,Sighted Control,L,with,0.0,0.0,0,1,0.9725623999838717,20,10,Visible
SV212,Sighted Control,L,with,0.0,0.0,0,1,0.788671099988278,24,15,Visible
SV212,Sighted Control,L,with,0.0,0.0,0,1,0.6890785000286996,2,10,Visible
SV212,Sighted Control,R,with,0.0,0.0,0,1,1.071305299992673,20,10,Visible
SV212,Sighted Control,R,with,0.0,0.0,0,1,1.4556534999865107,21,15,Visible
SV212,Sighted Control,R,with,0.0,0.0,0,1,1.3728059000568464,1,5,Visible
SV212,Sighted Control,R,with,0.0,0.0,0,1,2.041310100001283,15,15,Visible
SV212,Sighted Control,R,with,0.0,0.0,0,1,0.9224486000020988,4,5,Visible
SV212,Sighted Control,R,with,0.0,0.0,0,1,1.2219804000342265,19,5,Visible
SV212,Sighted Control,R,with,0.0,0.0,0,1,0.8390077999792993,2,10,Visible
SV212,Sighted Control,R,with,0.0,0.0,0,1,1.1226159000070766,16,5,Visible
SV212,Sighted Control,R,with,0.0,0.0,0,1,2.439425799995661,14,10,Visible
SV212,Sighted Control,R,with,0.0,0.0,0,1,1.504875799990259,9,15,Visible
SV212,Sighted Control,R,with,0.0,0.0,0,1,1.3564942999510095,8,10,Visible
SV212,Sighted Control,R,with,0.0,0.0,0,1,1.2054895000183024,12,15,Visible
