sid,group,eye,glasses,n_flash,n_beep,response,accuracy,rt,location,deg,visibility
SV210,Sighted Control,L,with,0.0,0.0,1,0,1.405812999990303,22,5,Visible
SV210,Sighted Control,L,with,0.0,0.0,0,1,0.8225906000006944,9,15,Visible
SV210,Sighted Control,L,with,0.0,0.0,0,1,1.2079504000139423,8,10,Visible
SV210,Sighted Control,L,with,0.0,0.0,0,1,0.9219131999998353,5,10,Visible
SV210,Sighted Control,L,with,0.0,0.0,0,1,0.9057809999794699,6,15,Visible
SV210,Sighted Control,L,with,0.0,0.0,0,1,0.5571296999696642,10,5,Visible
SV210,Sighted Control,L,with,0.0,0.0,0,1,0.7054852999863215,7,5,Visible
SV210,Sighted Control,L,with,0.0,0.0,0,1,0.7585621000034735,18,15,Visible
SV210,Sighted Control,L,with,0.0,0.0,0,1,0.5630664999480359,2,10,Visible
SV210,Sighted Control,L,with,0.0,0.0,0,1,1.7889966000220738,1,5,Visible
SV210,Sighted Control,L,with,0.0,0.0,0,1,1.040742399985902,17,10,Visible
SV210,Sighted Control,L,with,0.0,0.0,0,1,0.671217399998568,3,15,Visible
SV210,Sighted Control,L,with,0.0,0.0,0,1,0.5590449000010267,13,5,Visible
SV210,Sighted Control,L,with,0.0,0.0,0,1,0.5679970000055619,12,15,Visible
SV210,Sighted Control,L,with,0.0,0.0,0,1,1.8897395000094548,4,5,Visible
SV210,Sighted Control,L,with,0.0,0.0,0,1,0.5602573999785818,15,15,Visible
SV210,Sighted Control,L,with,0.0,0.0,0,1,0.559785199991893,24,15,Visible
SV210,Sighted Control,L,with,0.0,0.0,0,1,0.566546100017149,11,10,Visible
SV210,Sighted Control,L,with,0.0,0.0,0,1,0.557787699974142,16,5,Visible
SV210,Sighted Control,L,with,0.0,0.0,0,1,0.5675637999665923,21,15,Visible
SV210,Sighted Control,L,with,0.0,0.0,0,1,0.5629150999593548,20,10,Visible
SV210,Sighted Control,L,with,0.0,0.0,0,1,0.5663356999866664,23,10,Visible
SV210,Sighted Control,L,with,0.0,0.0,0,1,0.5695162999909371,19,5,Visible
SV210,Sighted Control,L,with,0.0,0.0,0,1,0.5635628000018187,14,10,Visible
SV210,Sighted Control,R,with,0.0,0.0,0,1,0.557084100029897,2,10,Visible
SV210,Sighted Control,R,with,0.0,0.0,0,1,0.555353399948217,3,15,Visible
SV210,Sighted Control,R,with,0.0,0.0,0,1,0.5651455000042915,8,10,Visible
SV210,Sighted Control,R,with,0.0,0.0,0,1,0.5610153000452556,10,5,Visible
SV210,Sighted Control,R,with,0.0,0.0,0,1,0.5525937000056729,19,5,Visible
SV210,Sighted Control,R,with,0.0,0.0,0,1,0.5543604000122286,23,10,Visible
SV210,Sighted Control,R,with,0.0,0.0,0,1,0.6047603000188246,1,5,Visible
SV210,Sighted Control,R,with,0.0,0.0,0,1,0.5880444999784231,20,10,Visible
SV210,Sighted Control,R,with,0.0,0.0,0,1,0.5615232000127435,17,10,Visible
SV210,Sighted Control,R,with,0.0,0.0,0,1,0.5624594999826513,6,15,Visible
SV210,Sighted Control,R,with,0.0,0.0,0,1,0.5554138000006787,16,5,Visible
SV210,Sighted Control,R,with,0.0,0.0,0,1,0.5630097999819554,5,10,Visible
SV210,Sighted Control,R,with,0.0,0.0,0,1,0.5636249000090174,11,10,Visible
SV210,Sighted Control,R,with,0.0,0.0,0,1,0.5883650000323541,18,15,Visible
SV210,Sighted Control,R,with,0.0,0.0,0,1,0.5717407999909483,7,5,Visible
SV210,Sighted Control,R,with,0.0,0.0,0,1,0.5581258999882266,24,15,Visible
SV210,Sighted Control,R,with,0.0,0.0,0,1,0.5720287000294775,21,15,Visible
SV210,Sighted Control,R,with,0.0,0.0,0,1,0.7060745999915525,9,15,Visible
SV210,Sighted Control,R,with,0.0,0.0,0,1,0.5601823999895714,13,5,Visible
SV210,Sighted Control,R,with,0.0,0.0,0,1,0.5658549999934621,15,15,Visible
SV210,Sighted Control,R,with,0.0,0.0,0,1,0.5565625000162981,22,5,Visible
SV210,Sighted Control,R,with,0.0,0.0,0,1,0.571799400029704,12,15,Visible
SV210,Sighted Control,R,with,0.0,0.0,0,1,0.6559704000246711,14,10,Visible
SV210,Sighted Control,R,with,0.0,0.0,0,1,0.5616843000170775,4,5,Visible
SV210,Sighted Control,L,with,1.0,0.0,1,1,1.7716152999782935,15,15,Visible
SV210,Sighted Control,L,with,1.0,0.0,1,1,1.0375810000114143,13,5,Visible
SV210,Sighted Control,L,with,1.0,0.0,1,1,0.8712026000139304,4,5,Visible
SV210,Sighted Control,L,with,1.0,0.0,1,1,0.6217116000480019,24,15,Visible
SV210,Sighted Control,L,with,1.0,0.0,1,1,0.8865217000129633,14,10,Visible
SV210,Sighted Control,L,with,1.0,0.0,1,1,2.5892076000454836,6,15,Visible
SV210,Sighted Control,L,with,1.0,0.0,1,1,1.2909167000325397,15,15,Visible
SV210,Sighted Control,L,with,1.0,0.0,1,1,1.0392749999882653,3,15,Visible
SV210,Sighted Control,L,with,1.0,0.0,1,1,0.9885842999792658,2,10,Visible
SV210,Sighted Control,L,with,1.0,0.0,1,1,1.090441300009843,11,10,Visible
SV210,Sighted Control,L,with,1.0,0.0,1,1,0.9395982999703847,9,15,Visible
SV210,Sighted Control,L,with,1.0,0.0,1,1,0.9889784000115469,23,10,Visible
SV210,Sighted Control,L,with,1.0,0.0,1,1,0.6718755000038072,19,5,Visible
SV210,Sighted Control,L,with,1.0,0.0,1,1,0.7720625000074506,6,15,Visible
SV210,Sighted Control,L,with,1.0,0.0,1,1,0.9047837000107393,14,10,Visible
SV210,Sighted Control,L,with,1.0,0.0,1,1,0.9219876999850385,3,15,Visible
SV210,Sighted Control,L,with,1.0,0.0,1,1,0.605718299979344,6,15,Visible
SV210,Sighted Control,L,with,1.0,0.0,1,1,2.0388088999898173,15,15,Visible
SV210,Sighted Control,L,with,1.0,0.0,1,1,0.6558119000401348,4,5,Visible
SV210,Sighted Control,L,with,1.0,0.0,1,1,0.7548216999857686,10,5,Visible
SV210,Sighted Control,L,with,1.0,0.0,1,1,0.7722648000344634,10,5,Visible
SV210,Sighted Control,L,with,1.0,0.0,1,1,0.6886222999892198,22,5,Visible
SV210,Sighted Control,L,with,1.0,0.0,1,1,0.6393822000245564,7,5,Visible
SV210,Sighted Control,L,with,1.0,0.0,1,1,0.6220526999677531,16,5,Visible
SV210,Sighted Control,L,with,1.0,0.0,1,1,0.5643151000258513,2,10,Visible
SV210,Sighted Control,L,with,1.0,0.0,1,1,0.6218339999904856,21,15,Visible
SV210,Sighted Control,L,with,1.0,0.0,1,1,0.6223338000127114,8,10,Visible
SV210,Sighted Control,L,with,1.0,0.0,1,1,0.6891325999749824,4,5,Visible
SV210,Sighted Control,L,with,1.0,0.0,1,1,0.5888378000236116,22,5,Visible
SV210,Sighted Control,L,with,1.0,0.0,1,1,0.5651615000097081,16,5,Visible
SV210,Sighted Control,L,with,1.0,0.0,1,1,0.6550113999983296,2,10,Visible
SV210,Sighted Control,L,with,1.0,0.0,1,1,0.7403155000065453,17,10,Visible
SV210,Sighted Control,L,with,1.0,0.0,1,1,0.5651632000226527,23,10,Visible
SV210,Sighted Control,L,with,1.0,0.0,1,1,0.5884383000084199,18,15,Visible
SV210,Sighted Control,L,with,1.0,0.0,1,1,0.5662315999506973,18,15,Visible
SV210,Sighted Control,L,with,1.0,0.0,1,1,0.7218402999569662,8,10,Visible
SV210,Sighted Control,L,with,1.0,0.0,1,1,0.6224602999864146,22,5,Visible
SV210,Sighted Control,L,with,1.0,0.0,1,1,0.5649675000458956,7,5,Visible
SV210,Sighted Control,L,with,1.0,0.0,1,1,0.5640439999988303,22,5,Visible
SV210,Sighted Control,L,with,1.0,0.0,1,1,0.5910817999974824,1,5,Visible
SV210,Sighted Control,L,with,1.0,0.0,1,1,0.5654191999929026,20,10,Visible
SV210,Sighted Control,L,with,1.0,0.0,1,1,0.5625638000201434,12,15,Visible
SV210,Sighted Control,L,with,1.0,0.0,1,1,0.5595783999888226,23,10,Visible
SV210,Sighted Control,L,with,1.0,0.0,1,1,0.5720199000206776,4,5,Visible
SV210,Sighted Control,L,with,1.0,0.0,1,1,0.5559749000240117,5,10,Visible
SV210,Sighted Control,L,with,1.0,0.0,1,1,0.6062780999927782,19,5,Visible
SV210,Sighted Control,L,with,1.0,0.0,1,1,0.5666793000418693,21,15,Visible
SV210,Sighted Control,L,with,1.0,0.0,1,1,0.5610515000298619,7,5,Visible
SV210,Sighted Control,L,with,1.0,0.0,1,1,0.5619287000154145,24,15,Visible
SV210,Sighted Control,L,with,1.0,0.0,1,1,0.5654207000043243,20,10,Visible
SV210,Sighted Control,L,with,1.0,0.0,1,1,0.5646699999924749,20,10,Visible
SV210,Sighted Control,L,with,1.0,0.0,1,1,0.5653634999762289,10,5,Visible
SV210,Sighted Control,L,with,1.0,0.0,1,1,0.6723266000044532,1,5,Visible
