sid,group,eye,glasses,n_flash,n_beep,response,accuracy,rt,location,deg,visibility
SV206,Sighted Control,L,with,0.0,0.0,0,1,1.1531778000062332,13,5,Visible
SV206,Sighted Control,L,with,0.0,0.0,1,0,2.305577399994945,18,15,Visible
SV206,Sighted Control,L,with,0.0,0.0,0,1,1.4214892000018153,24,15,Visible
SV206,Sighted Control,L,with,0.0,0.0,0,1,1.4561213999986649,5,10,Visible
SV206,Sighted Control,L,with,0.0,0.0,0,1,2.939777299994603,8,10,Visible
SV206,Sighted Control,L,with,0.0,0.0,0,1,1.0394307999813464,4,5,Visible
SV206,Sighted Control,L,with,0.0,0.0,0,1,0.888676900009159,10,5,Visible
SV206,Sighted Control,L,with,0.0,0.0,0,1,4.422399100003531,19,5,Visible
SV206,Sighted Control,L,with,0.0,0.0,0,1,0.8737356999772601,22,5,Visible
SV206,Sighted Control,L,with,0.0,0.0,0,1,1.5403731999977026,17,10,Visible
SV206,Sighted Control,L,with,0.0,0.0,1,0,1.1225693000014871,1,5,Visible
SV206,Sighted Control,L,with,0.0,0.0,1,0,1.4877981999889016,16,5,Visible
SV206,Sighted Control,L,with,0.0,0.0,0,1,1.9895011000044178,2,10,Visible
SV206,Sighted Control,L,with,0.0,0.0,0,1,0.673971000011079,20,10,Visible
SV206,Sighted Control,L,with,0.0,0.0,0,1,0.955731599999126,21,15,Visible
SV206,Sighted Control,L,with,0.0,0.0,0,1,0.9387858000118285,12,15,Visible
SV206,Sighted Control,L,with,0.0,0.0,1,0,0.8558202999993227,9,15,Visible
SV206,Sighted Control,L,with,0.0,0.0,1,0,0.8741707000008319,23,10,Visible
SV206,Sighted Control,L,with,0.0,0.0,0,1,0.7730250000022352,11,10,Visible
SV206,Sighted Control,L,with,0.0,0.0,0,1,1.1895840000070166,6,15,Visible
SV206,Sighted Control,L,with,0.0,0.0,0,1,1.1892879999941215,14,10,Visible
SV206,Sighted Control,L,with,0.0,0.0,0,1,0.6889533000066876,7,5,Visible
SV206,Sighted Control,L,with,0.0,0.0,0,1,0.8914263999904506,3,15,Visible
SV206,Sighted Control,L,with,0.0,0.0,0,1,0.5888506999763194,15,15,Visible
SV206,Sighted Control,R,with,0.0,0.0,0,1,1.373648000007961,18,15,Visible
SV206,Sighted Control,R,with,0.0,0.0,1,0,0.7574385000043549,8,10,Visible
SV206,Sighted Control,R,with,0.0,0.0,0,1,0.8562903999991249,10,5,Visible
SV206,Sighted Control,R,with,0.0,0.0,0,1,0.9391647999873385,17,10,Visible
SV206,Sighted Control,R,with,0.0,0.0,0,1,1.1055878000042867,6,15,Visible
SV206,Sighted Control,R,with,0.0,0.0,0,1,1.0052779999969061,23,10,Visible
SV206,Sighted Control,R,with,0.0,0.0,0,1,1.0234978999942541,21,15,Visible
SV206,Sighted Control,R,with,0.0,0.0,0,1,0.7224311000027228,19,5,Visible
SV206,Sighted Control,R,with,0.0,0.0,0,1,0.6391523000202142,13,5,Visible
SV206,Sighted Control,R,with,0.0,0.0,0,1,0.7053399999858811,20,10,Visible
SV206,Sighted Control,R,with,0.0,0.0,1,0,1.289315500005614,2,10,Visible
SV206,Sighted Control,R,with,0.0,0.0,0,1,0.922161700000288,3,15,Visible
SV206,Sighted Control,R,with,0.0,0.0,0,1,0.7387432999967132,5,10,Visible
SV206,Sighted Control,R,with,0.0,0.0,0,1,0.6224240000010468,4,5,Visible
SV206,Sighted Control,R,with,0.0,0.0,1,0,0.7714282000088133,24,15,Visible
SV206,Sighted Control,R,with,0.0,0.0,1,0,1.2893514999886975,7,5,Visible
SV206,Sighted Control,R,with,0.0,0.0,1,0,1.0549078000185546,9,15,Visible
SV206,Sighted Control,R,with,0.0,0.0,0,1,3.472911099990597,1,5,Visible
SV206,Sighted Control,R,with,0.0,0.0,0,1,1.8390950000029989,22,5,Visible
SV206,Sighted Control,R,with,0.0,0.0,0,1,0.8896984999882989,12,15,Visible
SV206,Sighted Control,R,with,0.0,0.0,0,1,0.955896200001007,11,10,Visible
SV206,Sighted Control,R,with,0.0,0.0,0,1,0.9057560000219382,15,15,Visible
SV206,Sighted Control,R,with,0.0,0.0,1,0,1.239238700014539,14,10,Visible
SV206,Sighted Control,R,with,0.0,0.0,0,1,0.7875232999795116,16,5,Visible
SV206,Sighted Control,L,with,1.0,0.0,1,1,1.4872656000079587,13,5,Visible
SV206,Sighted Control,L,with,1.0,0.0,0,0,1.1049685000034515,12,15,Visible
SV206,Sighted Control,L,with,1.0,0.0,1,1,0.5636138999834657,2,10,Visible
SV206,Sighted Control,L,with,1.0,0.0,1,1,0.6220134999894071,11,10,Visible
SV206,Sighted Control,L,with,1.0,0.0,1,1,0.8723811999952886,6,15,Visible
SV206,Sighted Control,L,with,1.0,0.0,1,1,1.5554217999742832,7,5,Visible
SV206,Sighted Control,L,with,1.0,0.0,1,1,0.8719136000145227,23,10,Visible
SV206,Sighted Control,L,with,1.0,0.0,1,1,2.0724882000067737,7,5,Visible
SV206,Sighted Control,L,with,1.0,0.0,1,1,0.9725553999887779,22,5,Visible
SV206,Sighted Control,L,with,1.0,0.0,1,1,1.1392367999942508,18,15,Visible
SV206,Sighted Control,L,with,1.0,0.0,1,1,1.0892510999983642,16,5,Visible
SV206,Sighted Control,L,with,1.0,0.0,1,1,0.6884644000092521,4,5,Visible
SV206,Sighted Control,L,with,1.0,0.0,1,1,0.9072598000057042,15,15,Visible
SV206,Sighted Control,L,with,1.0,0.0,1,1,0.8888606000109576,16,5,Visible
