sid,group,eye,glasses,n_flash,n_beep,response,accuracy,rt,location,deg,visibility
SV204,Sighted Control,L,with,0.0,0.0,0,1,0.8386553000018466,14,10,Visible
SV204,Sighted Control,L,with,0.0,0.0,0,1,0.8716899999999441,22,5,Visible
SV204,Sighted Control,L,with,0.0,0.0,0,1,0.9898046999878716,1,5,Visible
SV204,Sighted Control,L,with,0.0,0.0,0,1,2.190253599997959,12,15,Visible
SV204,Sighted Control,L,with,0.0,0.0,0,1,1.1063835999957519,10,5,Visible
SV204,Sighted Control,L,with,0.0,0.0,0,1,1.2550371999968775,20,10,Visible
SV204,Sighted Control,L,with,0.0,0.0,1,0,1.0556571000051918,15,15,Visible
SV204,Sighted Control,L,with,0.0,0.0,1,0,1.2225456000014674,17,10,Visible
SV204,Sighted Control,L,with,0.0,0.0,1,0,1.5572764000098687,2,10,Visible
SV204,Sighted Control,L,with,0.0,0.0,0,1,0.8382319000083953,19,5,Visible
SV204,Sighted Control,L,with,0.0,0.0,1,0,1.3564029999979539,11,10,Visible
SV204,Sighted Control,L,with,0.0,0.0,0,1,0.9073541999969166,16,5,Visible
SV204,Sighted Control,L,with,0.0,0.0,0,1,0.6722062000044389,9,15,Visible
SV204,Sighted Control,L,with,0.0,0.0,0,1,1.4387572999985423,4,5,Visible
SV204,Sighted Control,L,with,0.0,0.0,0,1,0.8723419999878388,24,15,Visible
SV204,Sighted Control,L,with,0.0,0.0,0,1,2.722764999998617,6,15,Visible
SV204,Sighted Control,L,with,0.0,0.0,0,1,0.8043400000024121,23,10,Visible
SV204,Sighted Control,L,with,0.0,0.0,0,1,0.6386490000004414,5,10,Visible
SV204,Sighted Control,L,with,0.0,0.0,0,1,0.7872705999907339,21,15,Visible
SV204,Sighted Control,L,with,0.0,0.0,0,1,0.7888241000036942,7,5,Visible
SV204,Sighted Control,L,with,0.0,0.0,0,1,0.7889502000034554,18,15,Visible
SV204,Sighted Control,L,with,0.0,0.0,0,1,0.6046174000075553,3,15,Visible
