sid,group,eye,glasses,n_flash,n_beep,response,accuracy,rt,location,deg,visibility
SV211,Sighted Control,L,with,0.0,0.0,0,1,1.132959300011862,10,5,Visible
SV211,Sighted Control,L,with,0.0,0.0,0,1,1.1064652999630198,8,10,Visible
SV211,Sighted Control,L,with,0.0,0.0,0,1,0.8070857999846339,15,15,Visible
SV211,Sighted Control,L,with,0.0,0.0,0,1,0.5630922999698669,23,10,Visible
SV211,Sighted Control,L,with,0.0,0.0,0,1,0.5553643999737687,18,15,Visible
SV211,Sighted Control,L,with,0.0,0.0,0,1,0.5608196000102907,9,15,Visible
SV211,Sighted Control,L,with,0.0,0.0,0,1,0.564331499976106,20,10,Visible
SV211,Sighted Control,L,with,0.0,0.0,0,1,0.5688341000350192,22,5,Visible
SV211,Sighted Control,L,with,0.0,0.0,0,1,0.5602797000319697,13,5,Visible
SV211,Sighted Control,L,with,0.0,0.0,0,1,1.2741240999894217,16,5,Visible
SV211,Sighted Control,L,with,0.0,0.0,0,1,0.5591579000465572,11,10,Visible
SV211,Sighted Control,L,with,0.0,0.0,0,1,0.6402625999762677,7,5,Visible
SV211,Sighted Control,L,with,0.0,0.0,0,1,0.5634280000231229,17,10,Visible
SV211,Sighted Control,L,with,0.0,0.0,0,1,0.5560507999616675,1,5,Visible
SV211,Sighted Control,L,with,0.0,0.0,0,1,0.6068103999714367,6,15,Visible
SV211,Sighted Control,L,with,0.0,0.0,0,1,0.5622776999953203,24,15,Visible
SV211,Sighted Control,L,with,0.0,0.0,0,1,0.5635250000050291,2,10,Visible
SV211,Sighted Control,L,with,0.0,0.0,0,1,0.673592799983453,19,5,Visible
SV211,Sighted Control,L,with,0.0,0.0,0,1,0.5643363000126556,5,10,Visible
SV211,Sighted Control,L,with,0.0,0.0,0,1,0.5626688000047579,14,10,Visible
SV211,Sighted Control,L,with,0.0,0.0,0,1,0.5630661000031978,3,15,Visible
SV211,Sighted Control,L,with,0.0,0.0,0,1,0.5541093000210822,21,15,Visible
SV211,Sighted Control,L,with,0.0,0.0,0,1,0.5552991000004113,4,5,Visible
SV211,Sighted Control,L,with,0.0,0.0,0,1,0.5679406999843195,12,15,Visible
SV211,Sighted Control,R,with,0.0,0.0,0,1,0.8407784999581054,8,10,Visible
SV211,Sighted Control,R,with,0.0,0.0,0,1,0.8548863000469282,3,15,Visible
SV211,Sighted Control,R,with,0.0,0.0,0,1,0.9391506999963894,22,5,Visible
SV211,Sighted Control,R,with,0.0,0.0,0,1,0.7391496999771334,12,15,Visible
SV211,Sighted Control,R,with,0.0,0.0,0,1,0.5889546000398695,4,5,Visible
SV211,Sighted Control,R,with,0.0,0.0,0,1,0.6388735999935307,24,15,Visible
SV211,Sighted Control,R,with,0.0,0.0,0,1,0.9559114999719895,17,10,Visible
SV211,Sighted Control,R,with,0.0,0.0,0,1,0.7236505000037141,9,15,Visible
SV211,Sighted Control,R,with,0.0,0.0,0,1,0.839003499946557,7,5,Visible
SV211,Sighted Control,R,with,0.0,0.0,0,1,0.5590428999857977,10,5,Visible
SV211,Sighted Control,R,with,0.0,0.0,0,1,0.5889848999795504,6,15,Visible
SV211,Sighted Control,R,with,0.0,0.0,0,1,1.0227904999628663,19,5,Visible
SV211,Sighted Control,R,with,0.0,0.0,0,1,0.5610085999942385,16,5,Visible
SV211,Sighted Control,R,with,0.0,0.0,0,1,0.5611013000016101,1,5,Visible
SV211,Sighted Control,R,with,0.0,0.0,0,1,0.5664759000064805,20,10,Visible
SV211,Sighted Control,R,with,0.0,0.0,0,1,0.5600896999821998,11,10,Visible
SV211,Sighted Control,R,with,0.0,0.0,0,1,0.5594175000442192,21,15,Visible
SV211,Sighted Control,R,with,0.0,0.0,0,1,0.5557691999711096,5,10,Visible
SV211,Sighted Control,R,with,0.0,0.0,0,1,0.5640375000075437,23,10,Visible
SV211,Sighted Control,R,with,0.0,0.0,0,1,0.5589028000249527,18,15,Visible
SV211,Sighted Control,R,with,0.0,0.0,0,1,0.6900656000361778,2,10,Visible
SV211,Sighted Control,R,with,0.0,0.0,0,1,1.0739322999725118,13,5,Visible
SV211,Sighted Control,R,with,0.0,0.0,0,1,0.5665684000123292,14,10,Visible
SV211,Sighted Control,R,with,0.0,0.0,0,1,0.5577845000079833,15,15,Visible
SV211,Sighted Control,L,with,1.0,0.0,1,1,0.82307069998933,10,5,Visible
SV211,Sighted Control,L,with,1.0,0.0,1,1,0.6236071999883279,3,15,Visible
SV211,Sighted Control,L,with,1.0,0.0,1,1,0.5595289999619126,20,10,Visible
SV211,Sighted Control,L,with,1.0,0.0,0,0,1.6217372000101022,12,15,Visible
SV211,Sighted Control,L,with,1.0,0.0,1,1,0.6567581000272185,8,10,Visible
SV211,Sighted Control,L,with,1.0,0.0,1,1,0.5622616000473499,15,15,Visible
SV211,Sighted Control,L,with,1.0,0.0,1,1,0.5599824999808334,2,10,Visible
SV211,Sighted Control,L,with,1.0,0.0,1,1,0.8407192000304349,23,10,Visible
SV211,Sighted Control,L,with,1.0,0.0,1,1,0.5624059999827296,5,10,Visible
SV211,Sighted Control,L,with,1.0,0.0,1,1,2.5901470000389963,17,10,Visible
SV211,Sighted Control,L,with,1.0,0.0,1,1,0.8236463000066578,7,5,Visible
SV211,Sighted Control,L,with,1.0,0.0,1,1,0.5680671999580227,12,15,Visible
SV211,Sighted Control,L,with,1.0,0.0,1,1,0.5617240000283346,14,10,Visible
SV211,Sighted Control,L,with,1.0,0.0,1,1,0.5542800000403076,22,5,Visible
