subject_id,location,strategy,fit_type,error,bic,r2,pcommon,sigma_v,sigma_a,sigma_p,mu_p,group
LV001,raw,Averaging,mll,566.4145790464743,1152.9424011578408,0.8142714773013768,0.0,0.9999439904554852,0.4,1.209221536021059,0.1006033120903264,Low Vision
LV002,raw,Averaging,mll,816.5018791760587,1653.1170014170095,0.5261100376809399,0.0,0.9967774118788288,0.4,2.0821969296759804,1.22610746540371,Low Vision
LV003,raw,Averaging,mll,560.4918415632545,1141.0969261914013,0.8248643963251968,0.0,0.9858247955167702,0.4,2.9474417948033604,1.1015060010739532,Low Vision
LV005,raw,Averaging,mll,565.5288555884962,1151.1709542418846,0.8960391105322683,0.0,0.9983830551586124,0.4,1.800003104729151,0.1217993298970626,Low Vision
LV007,raw,Averaging,mll,546.1429900300702,1112.399223125033,0.8785469584698679,0.0,0.7822218816316074,0.4,0.8563898930854958,1.6271576005083417,Low Vision
LV008,raw,Averaging,mll,532.3009845890888,1084.7152122430698,0.7903776832102034,0.0,0.999719074609116,0.4,1.095202565455653,0.1035646884255378,Low Vision
LV009,raw,Averaging,mll,459.9282349066816,939.9697128782556,0.9790977922268048,0.0,0.9967038443436989,0.4,0.961719682852704,0.3360259572499683,Low Vision
LV011,raw,Averaging,mll,590.7771610134798,1201.667565091852,0.830986515701053,0.0,0.9998061431198928,0.4,2.995568985980104,1.2192412849018817,Low Vision
LV012,raw,Averaging,mll,569.3532743623833,1158.819791789659,0.612514294880536,0.0,0.9998274610782338,0.4,0.9926033497139224,0.1011482439155151,Low Vision
LV013,raw,Averaging,mll,599.3841311600709,1218.881505385034,0.623848330575557,0.0,0.999925916189768,0.4,1.1250176914257757,0.1015205113814214,Low Vision
LV015,raw,Averaging,mll,278.3195820858268,576.7524072365459,0.9908747433380696,0.0,0.2108447550541105,0.4,1.0160537333642106,0.6357841895164111,Low Vision
LV016,raw,Averaging,mll,575.8311821590878,1171.7756073830678,0.6613417284725102,0.0,0.9999581764580078,0.4,1.1400805590290688,0.1014375742654954,Low Vision
LV017,raw,Averaging,mll,316.06377399353846,652.2407910519693,0.9815378464478048,0.0,0.1486043308450456,0.4,1.2790577352078505,0.8074902460970299,Low Vision
LV018,raw,Averaging,mll,474.9749944165842,970.0632318980608,0.8253862540226548,0.0,0.9998433792883492,0.4,0.9515047282037908,1.7158296907970587,Low Vision
LV019,raw,Averaging,mll,493.1349199690336,1006.3830830029594,0.758492804758957,0.0,0.9956321668581448,0.4,1.197467401823044,2.096364432319485,Low Vision
LV020,raw,Averaging,mll,711.9053901431647,1443.9240233512216,0.7521460916145402,0.0,0.9886321989613917,0.4,1.1255390654572994,2.391419716419006,Low Vision
LV021,raw,Averaging,mll,367.2902674428475,754.6937779505873,0.9845026291319712,0.0,0.4542729349151793,0.4,1.17526723297084,0.3568885923615164,Low Vision
LV022,raw,Averaging,mll,500.4497430564413,1021.012729177775,0.960536067784938,0.0,0.9998358915399492,0.4,1.054937732399734,0.101047096407568,Low Vision
LV023,raw,Averaging,mll,756.06242862811,1532.238100321112,0.7048062642167778,0.0,0.9611248713001592,0.4,1.333409471483022,0.1004963204024288,Low Vision
LV024,raw,Averaging,mll,876.4281966159467,1772.9696362967857,0.6734109596332956,0.0,0.9413990650481436,0.4,1.5878996151785456,0.1003854490548628,Low Vision
LV025,raw,Averaging,mll,503.1513433011944,1026.415929667281,0.8806102461993015,0.0,0.9994590142450178,0.4,1.1872769910087195,0.1007263254192347,Low Vision
SV103,raw,Averaging,mll,525.9597621944823,1072.0327674538569,0.8843637790448745,0.0,0.4609442573743708,0.4,2.226292938911015,2.9499061105337803,Control
SV110,raw,Averaging,mll,515.2783879585425,1050.6700189819771,0.8274256054280114,0.0,0.978539309185524,0.4,0.8689140917187764,1.632934116867253,Control
